unit id,property id,unit name,unit type,excluded unit,floor id,floor code,floor level int,level,elevator,building id,building code,building name,database id
56209,6899,1980,,0,,,0,,,,,,1
56211,6819,1610,,1,,,0,,,,,,1
56212,6819,A,,0,,,0,,,,,,1
56213,6677,14735,,0,,,0,,,,,,1
56214,6750,A,,0,,,0,,,2612,204,,1
56215,6750,B,,0,,,0,,,2611,200,,1
56216,6861,141,,0,,,0,,,,,,1
56217,6861,143,,0,,,0,,,,,,1
56218,6861,145,,0,,,0,,,,,,1
56219,6840,201,,0,,,0,,,,,,1
56220,6950,18,,0,,,0,,,,,,1
56221,6870,1050,,0,,,0,,,,,,1
56222,6870,1060,,0,,,0,,,,,,1
56223,6870,1070,,0,,,0,,,,,,1
56224,6870,1080,,0,,,0,,,,,,1
56225,6870,201,,0,,,0,,,,,,1
56226,6901,200,,0,,,0,,,,,,1
56227,6907,2075,,0,,,0,,,,,,1
56228,6888,1010,,0,,,0,,,,,,1
56229,6947,A,,0,,,0,,,,,,1
56230,6947,B,,0,,,0,,,,,,1
56231,6947,C,,0,,,0,,,,,,1
56232,6947,D,,0,,,0,,,,,,1
56233,6947,MEZZ,,1,,,0,,,,,,1
56234,6947,PARK,,0,,,0,,,,,,1
56235,6724,10000,,0,,,0,,,,,,1
56236,6710,100,,0,,,0,,,,,,1
56237,6710,150,,0,,,0,,,,,,1
56238,6710,200,,1,,,0,,,,,,1
56239,6710,400,,1,,,0,,,,,,1
56240,6711,100,,1,,,0,,,,,,1
56241,6711,1060,,0,,,0,,,,,,1
56242,6711,1062,,0,,,0,,,,,,1
56243,6711,1064,,0,,,0,,,,,,1
56244,6711,1066-68,,0,,,0,,,,,,1
56245,6711,1070,,0,,,0,,,,,,1
56246,6711,1072,,0,,,0,,,,,,1
56247,6711,200,,1,,,0,,,,,,1
56248,6711,EXCLUDE,,1,,,0,,,,,,1
56249,6793,100,,0,,,0,,,,,,1
56250,6793,200,,0,,,0,,,,,,1
56251,6793,300,,0,,,0,,,,,,1
56252,6721,A,,0,,,0,,,,,,1
56253,6721,ANT,,0,,,0,,,,,,1
56254,6721,C,,0,,,0,,,,,,1
56255,6721,D,,0,,,0,,,,,,1
51851,6562,100,,0,,,0,,,,,,1
51852,6608,100,,0,,,0,,,,,,1
51853,6608,1060,,0,,,0,,,,,,1
51854,6608,1062,,0,,,0,,,,,,1
51855,6608,1064,,0,,,0,,,,,,1
51856,6608,1066-68,,0,,,0,,,,,,1
51857,6608,1070,,0,,,0,,,,,,1
51858,6608,1072,,0,,,0,,,,,,1
51859,6608,200,,0,,,0,,,,,,1
51860,6608,EXCLUDE,,1,,,0,,,,,,1
51906,6613,100,,0,,,0,,,,,,1
51916,6654,100,,0,,,0,,,,,,1
51918,6992,100,,0,,,0,,,,,,1
51919,6993,1,,0,,,0,,,,,,1
51920,6993,100,,0,,,0,,,,,,1
51921,6993,2-3,,0,,,0,,,,,,1
56797,6806,100,Industrial,0,,,0,,,,,,1
56798,6827,A,,0,,,0,,,,,,1
56799,6835,800-A,,0,,,0,,,2648,800,,1
56800,6835,850-B,,0,,,0,,,2649,850,,1
56801,6835,MEZZ,,0,,,0,,,2648,800,,1
56802,6756,3232,,0,,,0,,,,,,1
56803,7030,100,,0,,,0,,,,,,1
56809,7001,100,,0,,,0,,,,,,1
56817,7037,100,,0,,,0,,,,,,1
56818,7035,100,,0,,,0,,,,,,1
56819,7035,3605,,0,,,0,,,,,,1
56820,7035,3609,,0,,,0,,,,,,1
56823,7017,100,,0,,,0,,,,,,1
56824,7019,100,,0,,,0,,,,,,1
56825,6809,100,,0,,,0,,,,,,1
56826,7015,100,,0,,,0,,,,,,1
56827,7015,3605,,0,,,0,,,,,,1
56828,7015,3609,,0,,,0,,,,,,1
56834,7028,6704,,0,,,0,,,,,,1
56835,7028,6706,,0,,,0,,,,,,1
56836,7028,6708,,0,,,0,,,,,,1
56837,7028,6710,,0,,,0,,,,,,1
56838,7028,6712,,0,,,0,,,,,,1
56839,1734,B,,0,,,0,,,,,,1
56840,7040,100,,0,,,0,,,,,,1
56841,6904,01,Industrial,0,,,0,,,,,,1
56842,6904,02,Industrial,0,,,0,,,,,,1
56843,6904,03,Industrial,0,,,0,,,,,,1
55371,7025,200,,0,,,0,,,,,,1
55372,6605,100,,0,,,0,,,,,,1
55382,7025,100,,0,,,0,,,,,,1
53482,6656,100,,0,,,0,,,,,,1
53483,6986,100,,0,,,0,,,,,,1
57948,7187,100,,0,,,0,,,,,,1
57949,7185,100,,0,,,0,,,,,,1
24429,3704,1600,,0,,,0,,,,,,1
24433,3705,1630,,0,,,0,,,,,,1
24434,3266,1149,,1,,,0,,,,,,1
24435,3266,1157,,1,,,0,,,,,,1
24436,3266,1161,,0,,,0,,,,,,1
24437,3263,3000,,0,,,0,,,,,,1
24438,3263,3004,,0,,,0,,,,,,1
24439,3265,3040,,0,,,0,,,,,,1
24440,3265,3050,,0,,,0,,,,,,1
24441,1817,8655,,0,,,0,,,,,,1
24442,1819,10021,,0,,,0,,,,,,1
24443,3258,4175,,0,,,0,,,,,,1
24444,3258,LAND,,0,,,0,,,,,,1
24445,1818,382,,0,,,0,,,,,,1
24446,3683,154,,0,,,0,,,,,,1
24457,4190,100,,0,,,0,,,,,,1
24458,4190,200,,0,,,0,,,,,,1
24459,3319,121,,0,,,0,,,,,,1
24460,3317,1001,,0,,,0,,,,,,1
24462,1815,A,,0,,,0,,,,,,1
24463,1815,B,,0,,,0,,,,,,1
24464,1815,C,,0,,,0,,,,,,1
24465,1815,D,,0,,,0,,,,,,1
24466,1815,MEZZ,,1,,,0,,,,,,1
24467,4722,3140,,0,,,0,,,,,,1
24468,3381,700,,0,,,0,,,,,,1
24469,4727,10000,,0,,,0,,,,,,1
24481,3909,100,,0,,,0,,,,,,1
24482,1881,40,,0,,,0,,,,,,1
24483,4728,10000,,0,,,0,,,,,,1
24484,4797,3100,,0,,,0,,,,,,1
24485,4800,AB,,0,,,0,,,,,,1
24486,4800,C,,0,,,0,,,,,,1
24487,4800,D,,0,,,0,,,,,,1
24488,4436,7120,,0,,,0,,,,,,1
24489,4436,7122,,0,,,0,,,,,,1
24490,4436,7124,,0,,,0,,,,,,1
24491,4436,7128,,0,,,0,,,,,,1
24492,4436,7130,,0,,,0,,,,,,1
24493,4436,7132,,0,,,0,,,,,,1
24494,1229,4311,,0,,,0,,,,,,1
24495,1230,4299,,0,,,0,,,,,,1
24496,920,4135,,0,,,0,,,,,,1
24497,920,4137,,0,,,0,,,,,,1
24498,920,4141,,0,,,0,,,,,,1
24499,920,4143,,0,,,0,,,,,,1
24500,920,4145,,0,,,0,,,,,,1
24501,920,4147,,0,,,0,,,,,,1
24502,920,4151,,0,,,0,,,,,,1
24503,920,4153,,0,,,0,,,,,,1
24504,920,4157,,0,,,0,,,,,,1
24505,920,4159,,0,,,0,,,,,,1
24506,920,4161,,0,,,0,,,,,,1
24507,920,4165,,0,,,0,,,,,,1
24508,4723,3140,,0,,,0,,,,,,1
24510,4155,3380,,0,,,0,,,,,,1
24511,4145,1,,0,,,0,,,,,,1
24512,4808,01,Industrial,0,,,0,,,,,,1
24513,4808,02,Industrial,0,,,0,,,,,,1
24514,4808,03,Industrial,0,,,0,,,,,,1
24515,4808,04,Industrial,0,,,0,,,,,,1
24516,4808,05,Industrial,0,,,0,,,,,,1
24517,4808,4.1,Industrial,0,,,0,,,,,,1
24518,4808,5.1,Industrial,0,,,0,,,,,,1
24519,4808,ROOF,Industrial,0,,,0,,,,,,1
58026,7184,1620,,0,,,0,,,2715,1620,,1
58027,7184,1640,,0,,,0,,,2716,1640,,1
58030,7183,1,,0,,,0,,,,,,1
58041,7188,100,,0,,,0,,,,,,1
63965,7811,100,,0,,,0,,,,,,1
63966,7809,210,,0,,,0,,,,,,1
63967,7809,201,,0,,,0,,,,,,1
63968,7809,220,,0,,,0,,,,,,1
63969,7809,205,,0,,,0,,,,,,1
63970,7809,203,,0,,,0,,,,,,1
63971,7809,100,,0,,,0,,,,,,1
63972,7809,120,,0,,,0,,,,,,1
63973,7809,101,,0,,,0,,,,,,1
63974,7809,110,,0,,,0,,,,,,1
63975,7809,211,,0,,,0,,,,,,1
63976,7815,800,,0,,,0,,,,,,1
63977,7815,200,,0,,,0,,,,,,1
63978,7815,600,,0,,,0,,,,,,1
63979,7815,850,,0,,,0,,,,,,1
63980,7815,300,,0,,,0,,,,,,1
63981,7813,700,,0,,,0,,,,,,1
63982,7813,100,,0,,,0,,,,,,1
63983,7813,500,,0,,,0,,,,,,1
63984,7815,300A,,0,,,0,,,,,,1
63988,7815,100,,0,,,0,,,,,,1
64009,7815,900,,0,,,0,,,,,,1
64010,7818,100,,0,,,0,,,,,,1
64011,7818,200,,0,,,0,,,,,,1
64012,7818,300,,0,,,0,,,,,,1
64013,7818,150,,0,,,0,,,,,,1
64014,7818,400,,0,,,0,,,,,,1
64015,7817,300,,0,,,0,,,,,,1
64016,7817,250,,0,,,0,,,,,,1
64017,7817,50,,0,,,0,,,,,,1
64018,7817,200,,0,,,0,,,,,,1
64019,7822,101,,0,,,0,,,,,,1
64020,7822,102,,0,,,0,,,,,,1
64021,7822,105,,0,,,0,,,,,,1
64022,7822,108,,0,,,0,,,,,,1
64023,7822,109,,0,,,0,,,,,,1
58195,7182,200,,1,,,0,,,2727,4600,,1
58196,7182,4600,,0,,,0,,,2727,4600,,1
58197,7182,4640,,0,,,0,,,2729,4640,,1
58198,7182,4680,,0,,,0,,,2730,4680,,1
58199,7182,PARK,,0,,,0,,,2728,4616,,1
58206,7104,1,,0,,,0,,,2732,1,,1
58207,7104,2,,0,,,0,,,2733,2,,1
58208,7104,3,,0,,,0,,,2734,3,,1
58209,7104,4,,0,,,0,,,2735,4,,1
31525,5018,B,,0,,,0,,,,,,1
31526,5018,C,,0,,,0,,,,,,1
31527,4847,100,Industrial,0,,,0,,,,,,1
31528,4959,1600,,0,,,0,,,,,,1
31529,4832,100,,0,,,0,,,,,,1
31530,4879,100,,0,,,0,,,,,,1
31531,4835,3330,,0,,,0,,,,,,1
31532,4983,313,,0,,,0,,,,,,1
31533,5024,3045,,0,,,0,,,,,,1
31534,5024,3055,,0,,,0,,,,,,1
31535,5024,3065,,0,,,0,,,,,,1
31536,4870,1,,0,,,0,,,,,,1
31537,4870,2,,0,,,0,,,,,,1
31538,4870,3,,0,,,0,,,,,,1
31539,4870,4,,0,,,0,,,,,,1
31540,4870,5,,0,,,0,,,,,,1
31541,4870,6,,0,,,0,,,,,,1
31542,4870,7,,0,,,0,,,,,,1
31543,4951,4175,,0,,,0,,,,,,1
31544,4951,LAND,,0,,,0,,,,,,1
31545,4883,3900,,0,,,0,,,,,,1
31546,5031,A,Industrial,0,,,0,,,,,,1
31547,5031,B,Industrial,0,,,0,,,,,,1
31548,5031,B1,Industrial,0,,,0,,,,,,1
31549,5031,C,Industrial,0,,,0,,,,,,1
31550,5031,C1,Industrial,0,,,0,,,,,,1
31551,5031,D,Industrial,0,,,0,,,,,,1
31552,5031,OUTDOOR,Other,1,,,0,,,,,,1
31553,4986,240,,0,,,0,,,,,,1
31554,4986,242,,0,,,0,,,,,,1
31555,4986,244,,0,,,0,,,,,,1
31556,4986,246,,0,,,0,,,,,,1
31557,4986,248,,0,,,0,,,,,,1
31558,4986,250,,0,,,0,,,,,,1
31559,4986,252,,0,,,0,,,,,,1
31560,5026,3040,,0,,,0,,,,,,1
31561,5026,3050,,0,,,0,,,,,,1
31562,4995,6900,,0,,,0,,,,,,1
31563,5029,18,,0,,,0,,,,,,1
31564,5002,6925,Industrial,0,,,0,,,,,,1
31565,4920,210,,0,,,0,,,,,,1
31566,4990,222,Industrial,0,,,0,,,,,,1
31567,4990,224,Industrial,0,,,0,,,,,,1
31568,4926,100,,0,,,0,,,,,,1
31569,4846,800,,0,,,0,,,,,,1
31570,4846,802,,0,,,0,,,,,,1
31571,4846,810,,0,,,0,,,,,,1
31572,4846,812,,0,,,0,,,,,,1
31573,4993,52,,0,,,0,,,,,,1
31574,5032,500,,0,,,0,,,,,,1
31575,5032,B,,0,,,0,,,,,,1
31576,5058,4666,,0,,,0,,,,,,1
31577,5010,7055-1,,0,,,0,,,1376,building 1,,1
31578,5010,7055-2,,0,,,0,,,1377,building 2,,1
31579,4874,100,,0,,,0,,,,,,1
31580,4874,200,,0,,,0,,,,,,1
31581,5068,1,,0,,,0,,,1378,bldg 1,4728 Goldfield Drive,1
31582,5068,2,Industrial,0,,,0,,,1379,bldg 2,4728 Goldfield Drive,1
31583,5068,3,,0,,,0,,,1380,bldg 3,4728 Goldfield Drive,1
31584,5068,4,,0,,,0,,,1381,bldg 4,4728 Goldfield Drive,1
31585,5068,5,Industrial,0,,,0,,,1382,bldg 5,4728 Goldfield Drive,1
31586,5068,6,Industrial,0,,,0,,,1383,bldg 6,4728 Goldfield Drive,1
31587,5068,7,,0,,,0,,,1384,bldg 7,4728 Goldfield Drive,1
31588,5068,8,,0,,,0,,,1385,bldg 8,4728 Goldfield Drive,1
31589,4999,100,,0,,,0,,,,,,1
31590,4999,59,,1,,,0,,,,,,1
31591,4865,100,,0,,,0,,,,,,1
31592,4865,200,,0,,,0,,,,,,1
31593,4865,300,,0,,,0,,,,,,1
31594,4908,5070-O,,1,,,0,,,,,,1
31595,4908,5070-W,,0,,,0,,,,,,1
31596,4939,100,,0,,,0,,,,,,1
31597,5062,9615,,0,,,0,,,,,,1
31598,4869,1,,0,,,0,,,,,,1
31599,4970,1601-A-C,,0,,,0,,,1386,1601,,1
31600,4970,1601-DE,,0,,,0,,,1386,1601,,1
31601,4970,1641,,0,,,0,,,1387,1641,,1
31602,4912,100,,0,,,0,,,1388,bldg 100,2009 Dorsey Road,1
31603,4912,200,,0,,,0,,,1389,bldg 200,2009 Dorsey Road,1
31604,4912,300,,0,,,0,,,1390,bldg 300,2009 Dorsey Road,1
31605,4912,400,,0,,,0,,,1391,bldg 400,2009 Dorsey Road,1
31606,4912,500,,0,,,0,,,1392,bldg 500,2009 Dorsey Road,1
31607,4912,600,,0,,,0,,,1393,bldg 600,2009 Dorsey Road,1
31608,4912,710,,0,,,0,,,1394,bldg 700,2009 Dorsey Road,1
31609,4912,750,,0,,,0,,,1394,bldg 700,2009 Dorsey Road,1
31610,4905,G-H,,0,,,0,,,,,,1
31611,4905,I,,0,,,0,,,,,,1
31612,4905,WARHSE,,0,,,0,,,,,,1
31613,4979,A,,0,,,0,,,,,,1
31614,4979,B,,0,,,0,,,,,,1
31615,4979,C,,0,,,0,,,,,,1
31616,4979,D,,0,,,0,,,,,,1
31617,4979,E,,0,,,0,,,,,,1
31618,4955,100,,0,,,0,,,,,,1
31619,4892,100,,0,,,0,,,,,,1
31620,4892,200,,0,,,0,,,,,,1
31621,4892,300,,0,,,0,,,,,,1
31622,4916,3000,,0,,,0,,,,,,1
31623,5034,4200,,0,,,0,,,,,,1
31624,4898,A,,0,,,0,,,,,,1
31625,5004,6965,,0,,,0,,,,,,1
31626,4864,A,,0,,,0,,,,,,1
31627,4845,3380,,0,,,0,,,,,,1
31628,4981,30,Industrial,0,,,0,,,,,,1
31629,4981,40,,0,,,0,,,,,,1
31630,4936,2500,,0,,,0,,,,,,1
31631,4839,AB,,0,,,0,,,,,,1
31632,4839,C,,0,,,0,,,,,,1
31633,4839,D,,0,,,0,,,,,,1
31634,5035,327,,0,,,0,,,,,,1
31635,4863,2060,Industrial,0,,,0,,,1395,2060-2078,,1
31636,4863,2064,Industrial,0,,,0,,,1395,2060-2078,,1
31637,4863,2066,Industrial,0,,,0,,,1395,2060-2078,,1
31638,4863,2068,,0,,,0,,,1395,2060-2078,,1
31639,4863,2070,Industrial,1,,,0,,,1395,2060-2078,,1
31640,4863,2078,Industrial,0,,,0,,,1395,2060-2078,,1
31641,4863,2080,Industrial,0,,,0,,,1396,2080-2098,,1
31642,4863,2098,Industrial,0,,,0,,,1396,2080-2098,,1
31643,5041,8800,,0,,,0,,,,,,1
31644,5063,100,,0,,,0,,,,,,1
31645,5063,200,,0,,,0,,,,,,1
31646,4994,A-1,,0,,,0,,,,,,1
31647,4994,A-2,,0,,,0,,,,,,1
31648,4994,A-4,,0,,,0,,,,,,1
31649,4994,A-5,,0,,,0,,,,,,1
31650,4994,A-6,,0,,,0,,,,,,1
31651,4994,A-7,,0,,,0,,,,,,1
31652,4994,A3,,0,,,0,,,,,,1
31653,4994,BB,,0,,,0,,,,,,1
31654,4994,BF,,0,,,0,,,,,,1
31655,4994,C-E,,0,,,0,,,,,,1
31656,4994,F,,0,,,0,,,,,,1
31657,4994,G-H,,0,,,0,,,,,,1
31658,4934,305,,0,,,0,,,,,,1
31659,4934,307,,0,,,0,,,,,,1
31660,4911,800-A,,0,,,0,,,1397,800,,1
31661,4911,850-B,,0,,,0,,,1398,850,,1
31662,4911,MEZZ,,0,,,0,,,1397,800,,1
31663,4833,1,,0,,,0,,,,,,1
31664,4833,F,,0,,,0,,,,,,1
31665,4833,N,,0,,,0,,,,,,1
31666,4833,OPQR,,0,,,0,,,,,,1
31667,4921,224,,0,,,0,,,,,,1
31668,4861,100,,0,,,0,,,,,,1
31669,4861,200,,0,,,0,,,,,,1
31670,4903,4601,,0,,,0,,,,,,1
31671,4903,RAILYARD,,0,,,0,,,,,,1
31672,4894,401,,0,,,0,,,,,,1
31673,5011,01,Industrial,0,,,0,,,,,,1
31674,4950,561,,0,,,0,,,,,,1
31675,5001,01,Industrial,0,,,0,,,,,,1
31676,4942,77,,0,,,0,,,,,,1
31677,5048,100,Mixed-Use,0,,,0,,,,,,1
31678,5048,150,Mixed-Use,0,,,0,,,,,,1
31679,4988,1050,,0,,,0,,,,,,1
31680,4988,1060,,0,,,0,,,,,,1
31681,4988,1070,,0,,,0,,,,,,1
31682,4988,1080,,0,,,0,,,,,,1
31683,4988,201,,0,,,0,,,,,,1
31684,4931,899,,0,,,0,,,,,,1
31685,4907,100,Industrial,0,,,0,,,,,,1
31686,5019,382,,0,,,0,,,,,,1
31687,4922,4220,,0,,,0,,,,,,1
31688,4922,MEZZ,,0,,,0,,,,,,1
31689,5067,100,,0,,,0,,,,,,1
31690,5067,106,,0,,,0,,,,,,1
31691,5061,3857,,0,,,0,,,,,,1
31692,5060,3101,,0,,,0,,,,,,1
31693,5043,4319A,,0,,,0,,,,,,1
31694,5043,4319B,,0,,,0,,,,,,1
31695,4867,1,,0,,,0,,,,,,1
31696,4997,A,,0,,,0,,,,,,1
31697,4997,A-1,,0,,,0,,,,,,1
31698,4997,A2-BF,,0,,,0,,,,,,1
31699,4997,B,,0,,,0,,,,,,1
31700,4997,C-J,,0,,,0,,,,,,1
31701,5000,6000,,0,,,0,,,,,,1
31702,5000,A,,0,,,0,,,,,,1
31703,5020,A,,0,,,0,,,,,,1
31704,5020,B,,0,,,0,,,,,,1
31705,5020,C,,0,,,0,,,,,,1
31706,4910,9330,,0,,,0,,,,,,1
31707,5081,7120,,0,,,0,,,,,,1
31708,5081,7122,,0,,,0,,,,,,1
31709,5081,7124,,0,,,0,,,,,,1
31710,5081,7128,,0,,,0,,,,,,1
31711,5081,7130,,0,,,0,,,,,,1
31712,5081,7132,,0,,,0,,,,,,1
31713,5081,PARK,,0,,,0,,,,,,1
31714,4998,01,Industrial,0,,,0,,,,,,1
31715,4998,02,Industrial,1,,,0,,,,,,1
31716,4998,03,Industrial,1,,,0,,,,,,1
31717,5016,A,,0,,,0,,,,,,1
31718,5016,B,,0,,,0,,,,,,1
31719,5015,A,,0,,,0,,,,,,1
31720,5015,A1,,0,,,0,,,,,,1
31721,5015,B,,0,,,0,,,,,,1
31722,4887,4646,,0,,,0,,,,,,1
31723,5059,100,,0,,,0,,,,,,1
31724,5059,4201,,1,,,0,,,,,,1
31725,4938,100,,0,,,0,,,,,,1
31726,4938,2710,,0,,,0,,,,,,1
31727,4925,4260,,0,,,0,,,,,,1
31728,5042,10501,,0,,,0,,,,,,1
31729,5042,10507,,0,,,0,,,,,,1
31730,5042,10511,,0,,,0,,,,,,1
31731,5042,10515,,0,,,0,,,,,,1
31732,5042,10519,,0,,,0,,,,,,1
31733,5042,10529,,0,,,0,,,,,,1
31734,5042,10537,,0,,,0,,,,,,1
31735,5042,11523,,0,,,0,,,,,,1
31736,5439,A,,0,,,0,,,,,,1
31739,1383,PARK,,0,,,0,,,,,,1
31740,5460,ANT,,0,,,0,,,,,,1
31741,5460,A,,0,,,0,,,,,,1
61967,7706,5-6,,0,,,0,,,,,,1
61968,6161,4616PARK,,0,,,0,,,1955,4600,,1
62000,7369,100,,0,,,0,,,,,,1
62007,7038,100,,0,,,0,,,,,,1
62008,7038,200,,0,,,0,,,,,,1
62009,7038,300,,1,,,0,,,,,,1
62016,7039,100,,0,,,0,,,,,,1
62017,7039,200,,0,,,0,,,,,,1
62122,7371,100,,0,,,0,,,,,,1
62123,7734,2042,,0,,,0,,,,,,1
64273,7866,100-250.,,0,,,0,,,,,,1
64274,7866,100-250,,0,,,0,,,,,,1
64275,7866,130-145,,0,,,0,,,,,,1
64285,7775,100,,0,,,0,,,,,,1
64138,7857,300-3A,,0,,,0,,,,,,1
64139,7857,300-1,,0,,,0,,,,,,1
64140,7859,400-C,,0,,,0,,,,,,1
64141,7859,400-A,,0,,,0,,,,,,1
64142,7859,400-A1,,0,,,0,,,,,,1
64143,7859,400B,,0,,,0,,,,,,1
64144,7866,150,,0,,,0,,,,,,1
64147,7815,300-A,,1,,,0,,,,,,1
64148,7861,260_280,,0,,,0,,,,,,1
64149,7853,1,,0,,,0,,,,,,1
64151,7822,104A,,0,,,0,,,,,,1
64153,7822,106A,,0,,,0,,,,,,1
64155,7822,107A,,0,,,0,,,,,,1
64157,7822,111A,,0,,,0,,,,,,1
64158,7821,150,,0,,,0,,,,,,1
64159,7821,100A,,0,,,0,,,,,,1
64160,7835,300,,0,,,0,,,,,,1
64163,7830,300B,,0,,,0,,,,,,1
63603,7484,3,,0,,,0,,,,,,1
63604,7484,4,,0,,,0,,,,,,1
63605,7484,5,,0,,,0,,,,,,1
63606,7484,7,,0,,,0,,,,,,1
63607,7484,8,,0,,,0,,,,,,1
63608,7484,9-10,,0,,,0,,,,,,1
63609,7485,1A,,0,,,0,,,,,,1
63610,7485,1B,,0,,,0,,,,,,1
63611,7485,2A,,0,,,0,,,,,,1
63636,7503,100,,0,,,0,,,,,,1
63637,7503,200,,0,,,0,,,,,,1
25516,5070,3232,,0,,,0,,,,,,1
25517,4115,PARK,,0,,,0,,,,,,1
25518,5074,1654,,0,,,0,,,,,,1
62712,7707,1-4,,0,,,0,,,,,,1
62713,7707,5-6,,0,,,0,,,,,,1
62714,7707,7,,0,,,0,,,,,,1
62715,7707,8-9,,0,,,0,,,,,,1
62800,7746,100,,0,,,0,,,,,,1
62801,7517,100,,0,,,0,,,,,,1
62803,7520,100,,0,,,0,,,,,,1
62804,7516,1620,,0,,,0,,,2966,1620,,1
62805,7516,1640,,0,,,0,,,2967,1640,,1
62806,7514,200,,1,,,0,,,2962,4600,,1
62807,7514,4600,,0,,,0,,,2962,4600,,1
62808,7514,4616PARK,,0,,,0,,,2962,4600,,1
62809,7514,4640,,0,,,0,,,2964,4640,,1
62810,7514,4680,,0,,,0,,,2965,4680,,1
62811,7514,PARK,,0,,,0,,,2963,4616,,1
62812,7515,1,,0,,,0,,,,,,1
62813,7519,100,,0,,,0,,,,,,1
62814,7737,100,,0,,,0,,,,,,1
62815,7737,200,,0,,,0,,,,,,1
62820,7735,2042,,0,,,0,,,,,,1
62822,7696,100,,0,,,0,,,,,,1
62823,7756,A-C,,0,,,0,,,2968,2580,,1
62824,7756,E,,0,,,0,,,2968,2580,,1
62825,7756,D,,0,,,0,,,2968,2580,,1
62826,7036,100,,0,,,0,,,,,,1
62827,7758,1,,0,,,0,,,,,,1
62831,7756,E-2260,,1,,,0,,,,,,1
62833,7756,D-2260,,1,,,0,,,,,,1
62834,7756,F-2260,,1,,,0,,,,,,1
62845,7760,B,,0,,,0,,,2969,2260,,1
62846,7760,E,,0,,,0,,,2969,2260,,1
62847,7760,A,,0,,,0,,,2969,2260,,1
62848,7760,D,,0,,,0,,,2969,2260,,1
62849,7760,F,,0,,,0,,,2969,2260,,1
62850,7762,105,,0,,,0,,,2970,1920,,1
62851,2958,100,,0,,,0,,,,,,1
62852,7762,104,,0,,,0,,,2970,1920,,1
62853,7764,102,,0,,,0,,,2971,1930,,1
62854,7764,111,,0,,,0,,,2971,1930,,1
62855,7764,116,,0,,,0,,,2971,1930,,1
62856,7764,114,,0,,,0,,,2971,1930,,1
62857,7762,102-103,,0,,,0,,,2970,1920,,1
62858,7764,101,,0,,,0,,,2971,1930,,1
62859,7764,107-108,,0,,,0,,,2971,1930,,1
62868,7764,119,,0,,,0,,,2971,1930,,1
62869,7760,C,,0,,,0,,,2969,2260,,1
62870,7764,113,,0,,,0,,,2971,1930,,1
62871,7764,117,,0,,,0,,,2971,1930,,1
62872,7764,109,,0,,,0,,,2971,1930,,1
62873,7764,104,,0,,,0,,,2971,1930,,1
62874,7764,103,,0,,,0,,,2971,1930,,1
62875,7764,110,,0,,,0,,,2971,1930,,1
62876,7764,105-106,,0,,,0,,,2971,1930,,1
62877,7764,115,,0,,,0,,,2971,1930,,1
62878,7764,118,,0,,,0,,,2971,1930,,1
62879,7749,605,,0,,,0,,,,,,1
62880,7749,615,,0,,,0,,,,,,1
62881,7749,635,,0,,,0,,,,,,1
62882,7749,655,,0,,,0,,,,,,1
62963,7764,112,,0,,,0,,,2971,1930,,1
62966,7748,100,,0,,,0,,,,,,1
62967,7748,300,,0,,,0,,,,,,1
62968,7748,400,,0,,,0,,,,,,1
62969,7759,1,,0,,,0,,,,,,1
63192,7651,A,,0,,,0,,,,,,1
63193,7651,A-1,,0,,,0,,,,,,1
63194,7651,A2-BF,,0,,,0,,,,,,1
63195,7651,B,,0,,,0,,,,,,1
63196,7651,C-J,,0,,,0,,,,,,1
63233,7650,A-1,,0,,,0,,,,,,1
63234,7650,A-2,,0,,,0,,,,,,1
63235,7650,A-4,,0,,,0,,,,,,1
63236,7650,A-5,,0,,,0,,,,,,1
63237,7650,A-6,,0,,,0,,,,,,1
63238,7650,A-7,,0,,,0,,,,,,1
63239,7650,A3,,0,,,0,,,,,,1
63240,7650,BB,,0,,,0,,,,,,1
63241,7650,BF,,0,,,0,,,,,,1
63242,7650,C-E,,0,,,0,,,,,,1
63243,7650,F,,0,,,0,,,,,,1
63244,7650,G-H,,0,,,0,,,,,,1
63600,7484,1,,0,,,0,,,,,,1
63601,7484,11,,0,,,0,,,3015,southeast,,1
63602,7484,2,,0,,,0,,,,,,1
63711,7721,100,,0,,,0,,,,,,1
63712,7721,200,,0,,,0,,,,,,1
63720,7779,3801,,0,,,0,,,,,,1
63721,7779,3807,,0,,,0,,,,,,1
63722,7779,3805,,0,,,0,,,,,,1
63723,7779,3821-31,,0,,,0,,,,,,1
63724,7762,100,,0,,,0,,,2970,1920,,1
63731,7757,A-C,,0,,,0,,,3019,2580,,1
63732,7757,D,,0,,,0,,,3019,2580,,1
63733,7757,D-2260,,1,,,0,,,,,,1
63734,7757,E,,0,,,0,,,3019,2580,,1
63735,7757,E-2260,,1,,,0,,,,,,1
63736,7757,F-2260,,1,,,0,,,,,,1
63749,7761,A,,0,,,0,,,3022,2260,,1
63750,7761,B,,0,,,0,,,3022,2260,,1
63751,7761,C,,0,,,0,,,3022,2260,,1
63752,7761,D,,0,,,0,,,3022,2260,,1
63753,7761,E,,0,,,0,,,3022,2260,,1
63754,7761,F,,0,,,0,,,3022,2260,,1
63806,7765,101,,0,,,0,,,3026,1930,,1
63807,7765,102,,0,,,0,,,3026,1930,,1
63808,7765,103,,0,,,0,,,3026,1930,,1
63809,7765,104,,0,,,0,,,3026,1930,,1
